backend,cumulative_percent_ms,error,granularity,layer_name,max_ms,mean_ms,min_ms,model,percent_total_ms,rank,runtime,samples,status,std_ms
onnxruntime,99.989856,,onnx_node,Conv:/features/features.2/features.2.0/block/block.2/fc1/Conv_fence_before,0.002,0.001091,0.001,efficientnet_b0,3.2e-05,262,onnxrt_cuda,11,ok,0.000287
onnxruntime,99.497456,,onnx_node,Conv:/features/features.2/features.2.0/block/block.2/fc1/Conv_kernel_time,22.88,0.561683,0.158,efficientnet_b0,0.016427,73,onnxrt_cuda,60,ok,2.905863
onnxruntime,99.991285,,onnx_node,Conv:/features/features.2/features.2.0/block/block.2/fc1/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,310,onnxrt_cuda,4,ok,0.0
onnxruntime,99.991314,,onnx_node,Sigmoid:/features/features.2/features.2.0/block/block.2/activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,311,onnxrt_cuda,22,ok,0.0
onnxruntime,99.747217,,onnx_node,Sigmoid:/features/features.2/features.2.0/block/block.2/activation/Sigmoid_kernel_time,0.143,0.06875,0.057,efficientnet_b0,0.002011,110,onnxrt_cuda,60,ok,0.016309
onnxruntime,99.990164,,onnx_node,Mul:/features/features.2/features.2.0/block/block.2/activation/Mul_fence_before,0.002,0.00104,0.001,efficientnet_b0,3e-05,272,onnxrt_cuda,25,ok,0.000196
onnxruntime,99.757186,,onnx_node,Mul:/features/features.2/features.2.0/block/block.2/activation/Mul_kernel_time,0.114,0.0675,0.055,efficientnet_b0,0.001974,115,onnxrt_cuda,60,ok,0.011314
onnxruntime,99.991343,,onnx_node,Conv:/features/features.2/features.2.0/block/block.2/fc2/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,312,onnxrt_cuda,6,ok,0.0
onnxruntime,99.674581,,onnx_node,Conv:/features/features.2/features.2.0/block/block.2/fc2/Conv_kernel_time,22.779,0.5291,0.135,efficientnet_b0,0.015474,84,onnxrt_cuda,60,ok,2.896784
onnxruntime,99.991373,,onnx_node,Conv:/features/features.2/features.2.0/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,313,onnxrt_cuda,3,ok,0.0
onnxruntime,99.991402,,onnx_node,Sigmoid:/features/features.2/features.2.0/block/block.2/scale_activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,314,onnxrt_cuda,12,ok,0.0
onnxruntime,99.818141,,onnx_node,Sigmoid:/features/features.2/features.2.0/block/block.2/scale_activation/Sigmoid_kernel_time,0.131,0.063517,0.058,efficientnet_b0,0.001858,147,onnxrt_cuda,60,ok,0.010698
onnxruntime,99.991431,,onnx_node,Mul:/features/features.2/features.2.0/block/block.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,315,onnxrt_cuda,9,ok,0.0
onnxruntime,99.772736,,onnx_node,Mul:/features/features.2/features.2.0/block/block.2/Mul_kernel_time,0.131,0.065867,0.06,efficientnet_b0,0.001926,123,onnxrt_cuda,60,ok,0.009937
onnxruntime,99.990405,,onnx_node,Conv:/features/features.2/features.2.0/block/block.3/block.3.0/Conv_fence_before,0.002,0.001026,0.001,efficientnet_b0,3e-05,280,onnxrt_cuda,38,ok,0.00016
onnxruntime,99.140926,,onnx_node,Conv:/features/features.2/features.2.0/block/block.3/block.3.0/Conv_kernel_time,25.1,0.60045,0.162,efficientnet_b0,0.01756,52,onnxrt_cuda,60,ok,3.189948
onnxruntime,99.99146,,onnx_node,Conv:/features/features.2/features.2.0/block/block.3/block.3.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,316,onnxrt_cuda,2,ok,0.0
onnxruntime,99.99149,,onnx_node,Conv:/features/features.2/features.2.1/block/block.0/block.0.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,317,onnxrt_cuda,5,ok,0.0
onnxruntime,99.347362,,onnx_node,Conv:/features/features.2/features.2.1/block/block.0/block.0.0/Conv_kernel_time,25.846,0.581817,0.141,efficientnet_b0,0.017016,64,onnxrt_cuda,60,ok,3.289164
onnxruntime,99.991519,,onnx_node,Conv:/features/features.2/features.2.1/block/block.0/block.0.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,318,onnxrt_cuda,2,ok,0.0
onnxruntime,99.991548,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.0/block.0.2/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,319,onnxrt_cuda,4,ok,0.0
onnxruntime,99.759142,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.0/block.0.2/Sigmoid_kernel_time,0.159,0.066867,0.056,efficientnet_b0,0.001956,116,onnxrt_cuda,60,ok,0.016756
onnxruntime,99.990345,,onnx_node,Mul:/features/features.2/features.2.1/block/block.0/block.0.2/Mul_fence_before,0.002,0.001028,0.001,efficientnet_b0,3e-05,278,onnxrt_cuda,36,ok,0.000164
onnxruntime,99.753223,,onnx_node,Mul:/features/features.2/features.2.1/block/block.0/block.0.2/Mul_kernel_time,0.152,0.0682,0.054,efficientnet_b0,0.001995,113,onnxrt_cuda,60,ok,0.016309
onnxruntime,99.991577,,onnx_node,Conv:/features/features.2/features.2.1/block/block.1/block.1.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,320,onnxrt_cuda,6,ok,0.0
onnxruntime,96.979832,,onnx_node,Conv:/features/features.2/features.2.1/block/block.1/block.1.0/Conv_kernel_time,494.066,8.3994,0.144,efficientnet_b0,0.245645,12,onnxrt_cuda,60,ok,63.228408
onnxruntime,99.991607,,onnx_node,Conv:/features/features.2/features.2.1/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,321,onnxrt_cuda,9,ok,0.0
onnxruntime,99.991636,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.1/block.1.2/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,322,onnxrt_cuda,15,ok,0.0
onnxruntime,99.764993,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.1/block.1.2/Sigmoid_kernel_time,0.135,0.06645,0.06,efficientnet_b0,0.001943,119,onnxrt_cuda,60,ok,0.011273
onnxruntime,99.991665,,onnx_node,Mul:/features/features.2/features.2.1/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,323,onnxrt_cuda,9,ok,0.0
onnxruntime,99.793736,,onnx_node,Mul:/features/features.2/features.2.1/block/block.1/block.1.2/Mul_kernel_time,0.115,0.064867,0.057,efficientnet_b0,0.001897,134,onnxrt_cuda,60,ok,0.010082
onnxruntime,99.990134,,onnx_node,GlobalAveragePool:/features/features.2/features.2.1/block/block.2/avgpool/GlobalAveragePool_fence_before,0.002,0.001042,0.001,efficientnet_b0,3e-05,271,onnxrt_cuda,24,ok,0.0002
onnxruntime,99.699394,,onnx_node,GlobalAveragePool:/features/features.2/features.2.1/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.162,0.086483,0.075,efficientnet_b0,0.002529,88,onnxrt_cuda,60,ok,0.01434
onnxruntime,99.991694,,onnx_node,GlobalAveragePool:/features/features.2/features.2.1/block/block.2/avgpool/GlobalAveragePool_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,324,onnxrt_cuda,3,ok,0.0
onnxruntime,99.990012,,onnx_node,Conv:/features/features.2/features.2.1/block/block.2/fc1/Conv_fence_before,0.002,0.001059,0.001,efficientnet_b0,3.1e-05,267,onnxrt_cuda,17,ok,0.000235
onnxruntime,99.364274,,onnx_node,Conv:/features/features.2/features.2.1/block/block.2/fc1/Conv_kernel_time,23.791,0.578283,0.165,efficientnet_b0,0.016912,65,onnxrt_cuda,60,ok,3.022113
onnxruntime,99.991724,,onnx_node,Conv:/features/features.2/features.2.1/block/block.2/fc1/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,325,onnxrt_cuda,4,ok,0.0
onnxruntime,99.991753,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.2/activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,326,onnxrt_cuda,46,ok,0.0
onnxruntime,99.761096,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.2/activation/Sigmoid_kernel_time,0.161,0.066833,0.058,efficientnet_b0,0.001955,117,onnxrt_cuda,60,ok,0.013637
onnxruntime,99.991782,,onnx_node,Mul:/features/features.2/features.2.1/block/block.2/activation/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,327,onnxrt_cuda,6,ok,0.0
onnxruntime,99.814426,,onnx_node,Mul:/features/features.2/features.2.1/block/block.2/activation/Mul_kernel_time,0.132,0.063617,0.057,efficientnet_b0,0.001861,145,onnxrt_cuda,60,ok,0.010351
onnxruntime,99.990315,,onnx_node,Conv:/features/features.2/features.2.1/block/block.2/fc2/Conv_fence_before,0.002,0.001029,0.001,efficientnet_b0,3e-05,277,onnxrt_cuda,35,ok,0.000167
onnxruntime,99.611254,,onnx_node,Conv:/features/features.2/features.2.1/block/block.2/fc2/Conv_kernel_time,23.72,0.5495,0.138,efficientnet_b0,0.01607,80,onnxrt_cuda,60,ok,3.016627
onnxruntime,99.991811,,onnx_node,Conv:/features/features.2/features.2.1/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,328,onnxrt_cuda,3,ok,0.0
onnxruntime,99.991841,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.2/scale_activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,329,onnxrt_cuda,12,ok,0.0
onnxruntime,99.786134,,onnx_node,Sigmoid:/features/features.2/features.2.1/block/block.2/scale_activation/Sigmoid_kernel_time,0.141,0.06515,0.059,efficientnet_b0,0.001905,130,onnxrt_cuda,60,ok,0.010905
onnxruntime,99.99187,,onnx_node,Mul:/features/features.2/features.2.1/block/block.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,330,onnxrt_cuda,36,ok,0.0
onnxruntime,99.745206,,onnx_node,Mul:/features/features.2/features.2.1/block/block.2/Mul_kernel_time,0.136,0.0688,0.06,efficientnet_b0,0.002012,109,onnxrt_cuda,60,ok,0.010028
onnxruntime,99.989581,,onnx_node,Conv:/features/features.2/features.2.1/block/block.3/block.3.0/Conv_fence_before,0.013,0.001895,0.001,efficientnet_b0,5.5e-05,254,onnxrt_cuda,57,ok,0.002418
onnxruntime,98.728238,,onnx_node,Conv:/features/features.2/features.2.1/block/block.3/block.3.0/Conv_kernel_time,26.194,0.71345,0.258,efficientnet_b0,0.020865,30,onnxrt_cuda,60,ok,3.31741
onnxruntime,99.988789,,onnx_node,Conv:/features/features.2/features.2.1/block/block.3/block.3.0/Conv_fence_after,0.045,0.007286,0.001,efficientnet_b0,0.000213,246,onnxrt_cuda,7,ok,0.015397
onnxruntime,99.989792,,onnx_node,Add:/features/features.2/features.2.1/Add_fence_before,0.002,0.001119,0.001,efficientnet_b0,3.3e-05,260,onnxrt_cuda,42,ok,0.000324
onnxruntime,99.701802,,onnx_node,Add:/features/features.2/features.2.1/Add_kernel_time,0.23,0.082333,0.067,efficientnet_b0,0.002408,89,onnxrt_cuda,60,ok,0.02291
onnxruntime,99.991899,,onnx_node,Add:/features/features.2/features.2.1/Add_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,331,onnxrt_cuda,5,ok,0.0
onnxruntime,99.991928,,onnx_node,Conv:/features/features.3/features.3.0/block/block.0/block.0.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,332,onnxrt_cuda,16,ok,0.0
onnxruntime,99.123366,,onnx_node,Conv:/features/features.3/features.3.0/block/block.0/block.0.0/Conv_kernel_time,26.099,0.6066,0.151,efficientnet_b0,0.01774,51,onnxrt_cuda,60,ok,3.318905
onnxruntime,99.991957,,onnx_node,Conv:/features/features.3/features.3.0/block/block.0/block.0.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,333,onnxrt_cuda,1,ok,0.0
onnxruntime,99.989311,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.0/block.0.2/Sigmoid_fence_before,0.04,0.003438,0.001,efficientnet_b0,0.000101,250,onnxrt_cuda,16,ok,0.00944
onnxruntime,99.831049,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.0/block.0.2/Sigmoid_kernel_time,0.136,0.0627,0.055,efficientnet_b0,0.001834,154,onnxrt_cuda,60,ok,0.012955
onnxruntime,99.991987,,onnx_node,Mul:/features/features.3/features.3.0/block/block.0/block.0.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,334,onnxrt_cuda,10,ok,0.0
onnxruntime,99.87099,,onnx_node,Mul:/features/features.3/features.3.0/block/block.0/block.0.2/Mul_kernel_time,0.15,0.061533,0.054,efficientnet_b0,0.0018,176,onnxrt_cuda,60,ok,0.013794
onnxruntime,99.992016,,onnx_node,Conv:/features/features.3/features.3.0/block/block.1/block.1.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,335,onnxrt_cuda,6,ok,0.0
onnxruntime,98.44293,,onnx_node,Conv:/features/features.3/features.3.0/block/block.1/block.1.0/Conv_kernel_time,193.88,3.364917,0.128,efficientnet_b0,0.098409,20,onnxrt_cuda,60,ok,24.802955
onnxruntime,99.992045,,onnx_node,Conv:/features/features.3/features.3.0/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,336,onnxrt_cuda,1,ok,0.0
onnxruntime,99.992074,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.1/block.1.2/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,337,onnxrt_cuda,3,ok,0.0
onnxruntime,99.847489,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.1/block.1.2/Sigmoid_kernel_time,0.125,0.062117,0.057,efficientnet_b0,0.001817,163,onnxrt_cuda,60,ok,0.011518
onnxruntime,99.992104,,onnx_node,Mul:/features/features.3/features.3.0/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,338,onnxrt_cuda,5,ok,0.0
onnxruntime,99.971893,,onnx_node,Mul:/features/features.3/features.3.0/block/block.1/block.1.2/Mul_kernel_time,0.098,0.059267,0.054,efficientnet_b0,0.001733,233,onnxrt_cuda,60,ok,0.007438
onnxruntime,99.992133,,onnx_node,Mul:/features/features.3/features.3.0/block/block.1/block.1.2/Mul_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,339,onnxrt_cuda,1,ok,0.0
onnxruntime,99.992162,,onnx_node,GlobalAveragePool:/features/features.3/features.3.0/block/block.2/avgpool/GlobalAveragePool_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,340,onnxrt_cuda,9,ok,0.0
onnxruntime,99.728457,,onnx_node,GlobalAveragePool:/features/features.3/features.3.0/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.128,0.0728,0.065,efficientnet_b0,0.002129,101,onnxrt_cuda,60,ok,0.009628
onnxruntime,99.990042,,onnx_node,Conv:/features/features.3/features.3.0/block/block.2/fc1/Conv_fence_before,0.002,0.00105,0.001,efficientnet_b0,3.1e-05,268,onnxrt_cuda,20,ok,0.000218
onnxruntime,99.464533,,onnx_node,Conv:/features/features.3/features.3.0/block/block.2/fc1/Conv_kernel_time,23.565,0.564317,0.144,efficientnet_b0,0.016504,71,onnxrt_cuda,60,ok,2.994536
onnxruntime,99.992191,,onnx_node,Conv:/features/features.3/features.3.0/block/block.2/fc1/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,341,onnxrt_cuda,5,ok,0.0
onnxruntime,99.992221,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.2/activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,342,onnxrt_cuda,31,ok,0.0
onnxruntime,99.799418,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.2/activation/Sigmoid_kernel_time,0.138,0.064683,0.058,efficientnet_b0,0.001892,137,onnxrt_cuda,60,ok,0.010449
onnxruntime,99.99225,,onnx_node,Mul:/features/features.3/features.3.0/block/block.2/activation/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,343,onnxrt_cuda,35,ok,0.0
onnxruntime,99.82738,,onnx_node,Mul:/features/features.3/features.3.0/block/block.2/activation/Mul_kernel_time,0.126,0.062783,0.055,efficientnet_b0,0.001836,152,onnxrt_cuda,60,ok,0.008998
onnxruntime,99.659107,,onnx_node,Conv:/features/features.3/features.3.0/block/block.2/fc2/Conv_kernel_time,23.779,0.541667,0.127,efficientnet_b0,0.015841,83,onnxrt_cuda,60,ok,3.025285
onnxruntime,99.992279,,onnx_node,Conv:/features/features.3/features.3.0/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,344,onnxrt_cuda,2,ok,0.0
onnxruntime,99.992308,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.2/scale_activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,345,onnxrt_cuda,6,ok,0.0
onnxruntime,99.825544,,onnx_node,Sigmoid:/features/features.3/features.3.0/block/block.2/scale_activation/Sigmoid_kernel_time,0.14,0.063067,0.056,efficientnet_b0,0.001844,151,onnxrt_cuda,60,ok,0.011407
onnxruntime,99.992338,,onnx_node,Mul:/features/features.3/features.3.0/block/block.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,346,onnxrt_cuda,7,ok,0.0
onnxruntime,99.8237,,onnx_node,Mul:/features/features.3/features.3.0/block/block.2/Mul_kernel_time,0.135,0.0633,0.057,efficientnet_b0,0.001851,150,onnxrt_cuda,60,ok,0.00981
onnxruntime,99.992367,,onnx_node,Conv:/features/features.3/features.3.0/block/block.3/block.3.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,347,onnxrt_cuda,29,ok,0.0
onnxruntime,99.562816,,onnx_node,Conv:/features/features.3/features.3.0/block/block.3/block.3.0/Conv_kernel_time,23.83,0.556867,0.149,efficientnet_b0,0.016286,77,onnxrt_cuda,60,ok,3.029915
onnxruntime,99.992396,,onnx_node,Conv:/features/features.3/features.3.0/block/block.3/block.3.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,348,onnxrt_cuda,1,ok,0.0
onnxruntime,99.992425,,onnx_node,Conv:/features/features.3/features.3.1/block/block.0/block.0.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,349,onnxrt_cuda,1,ok,0.0
onnxruntime,99.54653,,onnx_node,Conv:/features/features.3/features.3.1/block/block.0/block.0.0/Conv_kernel_time,24.609,0.55865,0.141,efficientnet_b0,0.016338,76,onnxrt_cuda,60,ok,3.131094
onnxruntime,99.992455,,onnx_node,Conv:/features/features.3/features.3.1/block/block.0/block.0.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,350,onnxrt_cuda,1,ok,0.0
onnxruntime,99.992484,,onnx_node,Sigmoid:/features/features.3/features.3.1/block/block.0/block.0.2/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,351,onnxrt_cuda,3,ok,0.0
onnxruntime,99.788037,,onnx_node,Sigmoid:/features/features.3/features.3.1/block/block.0/block.0.2/Sigmoid_kernel_time,0.242,0.0651,0.057,efficientnet_b0,0.001904,131,onnxrt_cuda,60,ok,0.023817
onnxruntime,99.992513,,onnx_node,Mul:/features/features.3/features.3.1/block/block.0/block.0.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,352,onnxrt_cuda,12,ok,0.0
onnxruntime,99.843854,,onnx_node,Mul:/features/features.3/features.3.1/block/block.0/block.0.2/Mul_kernel_time,0.254,0.062483,0.055,efficientnet_b0,0.001827,161,onnxrt_cuda,60,ok,0.02525
onnxruntime,99.992542,,onnx_node,Mul:/features/features.3/features.3.1/block/block.0/block.0.2/Mul_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,353,onnxrt_cuda,1,ok,0.0
onnxruntime,99.992572,,onnx_node,Conv:/features/features.3/features.3.1/block/block.1/block.1.0/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,354,onnxrt_cuda,1,ok,0.0
onnxruntime,97.859752,,onnx_node,Conv:/features/features.3/features.3.1/block/block.1/block.1.0/Conv_kernel_time,419.446,7.121917,0.125,efficientnet_b0,0.208284,16,onnxrt_cuda,60,ok,53.680024
onnxruntime,99.992601,,onnx_node,Conv:/features/features.3/features.3.1/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,355,onnxrt_cuda,2,ok,0.0
onnxruntime,99.99263,,onnx_node,Sigmoid:/features/features.3/features.3.1/block/block.1/block.1.2/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,356,onnxrt_cuda,2,ok,0.0
onnxruntime,99.845672,,onnx_node,Sigmoid:/features/features.3/features.3.1/block/block.1/block.1.2/Sigmoid_kernel_time,0.107,0.06215,0.055,efficientnet_b0,0.001818,162,onnxrt_cuda,60,ok,0.009094
onnxruntime,99.992659,,onnx_node,Mul:/features/features.3/features.3.1/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,357,onnxrt_cuda,1,ok,0.0
onnxruntime,99.961459,,onnx_node,Mul:/features/features.3/features.3.1/block/block.1/block.1.2/Mul_kernel_time,0.091,0.059717,0.053,efficientnet_b0,0.001746,227,onnxrt_cuda,60,ok,0.006512
onnxruntime,99.992689,,onnx_node,Mul:/features/features.3/features.3.1/block/block.1/block.1.2/Mul_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,358,onnxrt_cuda,1,ok,0.0
onnxruntime,99.992718,,onnx_node,GlobalAveragePool:/features/features.3/features.3.1/block/block.2/avgpool/GlobalAveragePool_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,359,onnxrt_cuda,4,ok,0.0
onnxruntime,99.719893,,onnx_node,GlobalAveragePool:/features/features.3/features.3.1/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.199,0.0743,0.065,efficientnet_b0,0.002173,97,onnxrt_cuda,60,ok,0.01687
onnxruntime,99.579093,,onnx_node,Conv:/features/features.3/features.3.1/block/block.2/fc1/Conv_kernel_time,23.437,0.55655,0.148,efficientnet_b0,0.016277,78,onnxrt_cuda,60,ok,2.978813
onnxruntime,99.992747,,onnx_node,Conv:/features/features.3/features.3.1/block/block.2/fc1/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,360,onnxrt_cuda,4,ok,0.0
onnxruntime,99.992776,,onnx_node,Sigmoid:/features/features.3/features.3.1/block/block.2/activation/Sigmoid_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,361,onnxrt_cuda,30,ok,0.0
onnxruntime,99.797526,,onnx_node,Sigmoid:/features/features.3/features.3.1/block/block.2/activation/Sigmoid_kernel_time,0.119,0.064783,0.057,efficientnet_b0,0.001895,136,onnxrt_cuda,60,ok,0.009156
onnxruntime,99.992806,,onnx_node,Mul:/features/features.3/features.3.1/block/block.2/activation/Mul_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,362,onnxrt_cuda,7,ok,0.0
onnxruntime,99.834712,,onnx_node,Mul:/features/features.3/features.3.1/block/block.2/activation/Mul_kernel_time,0.103,0.062617,0.055,efficientnet_b0,0.001831,156,onnxrt_cuda,60,ok,0.008224
onnxruntime,99.992835,,onnx_node,Conv:/features/features.3/features.3.1/block/block.2/fc2/Conv_fence_before,0.001,0.001,0.001,efficientnet_b0,2.9e-05,363,onnxrt_cuda,30,ok,0.0
onnxruntime,99.381174,,onnx_node,Conv:/features/features.3/features.3.1/block/block.2/fc2/Conv_kernel_time,24.414,0.57785,0.152,efficientnet_b0,0.0169,66,onnxrt_cuda,60,ok,3.103242
onnxruntime,99.992864,,onnx_node,Conv:/features/features.3/features.3.1/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,efficientnet_b0,2.9e-05,364,onnxrt_cuda,2,ok,0.0
