model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms
yolov8n,tensorrt_fp32,165,"PWN(PWN(/model.22/cv3.2/cv3.2.0/act/Sigmoid), /model.22/cv3.2/cv3.2.0/act/Mul)",tensorrt,trt_layer,0.031647,0.004119,0.030417,0.063072,60,0.022679,99.880592
yolov8n,tensorrt_fp32,66,/model.22/cv3.2/cv3.2.1/conv/Conv,tensorrt,trt_layer,0.519805,0.003408,0.512552,0.530104,60,0.372509,89.374452
yolov8n,tensorrt_fp32,167,"PWN(PWN(/model.22/cv3.2/cv3.2.1/act/Sigmoid), /model.22/cv3.2/cv3.2.1/act/Mul)",tensorrt,trt_layer,0.029904,0.000464,0.029219,0.032344,60,0.02143,99.923838
yolov8n,tensorrt_fp32,115,/model.22/cv3.2/cv3.2.2/Conv,tensorrt,trt_layer,0.105998,0.000999,0.102604,0.108594,60,0.075962,97.63566
yolov8n,tensorrt_fp32,31,/model.22/Reshape_output_0 copy,tensorrt,trt_layer,1.001642,0.001177,0.999531,1.006146,60,0.717809,70.71201
yolov8n,tensorrt_fp32,82,/model.22/Reshape_1_output_0 copy,tensorrt,trt_layer,0.297879,0.00109,0.296042,0.300104,60,0.21347,93.511878
yolov8n,tensorrt_fp32,107,/model.22/Reshape_2_output_0 copy,tensorrt,trt_layer,0.130833,0.001246,0.12849,0.133281,60,0.093759,96.916957
yolov8n,tensorrt_fp32,34,/model.22/Split,tensorrt,trt_layer,0.987169,0.001257,0.984271,0.98974,60,0.707437,72.835474
yolov8n,tensorrt_fp32,22,/model.22/Split_8,tensorrt,trt_layer,1.229865,0.00127,1.22724,1.232239,60,0.881361,63.873873
yolov8n,tensorrt_fp32,20,/model.22/dfl/Reshape + /model.22/dfl/Transpose,tensorrt,trt_layer,1.245161,0.022066,1.216198,1.320313,60,0.892323,62.11033
yolov8n,tensorrt_fp32,6,/model.22/dfl/Softmax,tensorrt,trt_layer,2.796119,0.009193,2.787656,2.828907,60,2.003789,43.381024
yolov8n,tensorrt_fp32,15,(Unnamed Layer* 230) [Shuffle] + /model.22/dfl/Transpose_1,tensorrt,trt_layer,1.959383,0.054466,1.89026,2.130573,60,1.404157,57.532796
yolov8n,tensorrt_fp32,1,/model.22/dfl/conv/Conv,tensorrt,trt_layer,40.808063,308.913722,0.584896,2413.619385,60,29.244377,29.244377
yolov8n,tensorrt_fp32,153,/model.22/Slice,tensorrt,trt_layer,0.040479,0.000598,0.039322,0.043803,60,0.029009,99.568019
yolov8n,tensorrt_fp32,156,/model.22/Slice_1,tensorrt,trt_layer,0.03916,0.00026,0.038645,0.039792,60,0.028063,99.652722
yolov8n,tensorrt_fp32,174,/model.22/Constant_9_output_0,tensorrt,trt_layer,0.000771,0.000107,0.000625,0.001093,60,0.000553,99.999451
yolov8n,tensorrt_fp32,170,/model.22/Sub,tensorrt,trt_layer,0.019762,0.000331,0.01901,0.020573,60,0.014162,99.972892
yolov8n,tensorrt_fp32,175,/model.22/Constant_9_output_0_9,tensorrt,trt_layer,0.000766,0.000125,0.000625,0.001146,60,0.000549,100.0
