model,runtime,group_index,group_key,group_label,group_type,mean_ms,power_gpu_mw,power_total_mw,ops,input_shape,output_shape,param_count
efficientnetb0,onnxrt_cpu,137,features/features.6/features.6.2/block/block.2/activation/Mul,"137. features.6/features.6.2/block/block.2/activation/Mul [act]
params 0",act,0.0414,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,138,features/features.6/features.6.2/block/block.2/fc2,"138. features.6/features.6.2/block/block.2/fc2 [conv]
params 0",conv,0.2996,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,139,features/features.6/features.6.2/block/block.2,"139. features.6/features.6.2/block/block.2 [eltwise]
params 0",eltwise,0.2707,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,140,features/features.6/features.6.2/block/block.3/block.3.0,"140. features.6/features.6.2/block/block.3/block.3.0 [conv]
params 0",conv,3.0799000000000003,0.0,0.0,3,,,0.0
efficientnetb0,onnxrt_cpu,141,features/features.6/features.6.3/block/block.0/block.0.0,"141. features.6/features.6.3/block/block.0/block.0.0 [conv]
params 0",conv,2.9462,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,142,features/features.6/features.6.3/block/block.0/block.0.2/Mul,"142. features.6/features.6.3/block/block.0/block.0.2/Mul [act]
params 0",act,0.7029,0.0,0.0,3,,,0.0
efficientnetb0,onnxrt_cpu,143,features/features.6/features.6.3/block/block.1/block.1.0,"143. features.6/features.6.3/block/block.1/block.1.0 [conv]
params 0",conv,9.4437,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,144,features/features.6/features.6.3/block/block.1/block.1.2/Mul,"144. features.6/features.6.3/block/block.1/block.1.2/Mul [act]
params 0",act,0.7087,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,145,features/features.6/features.6.3/block/block.2/avgpool,"145. features.6/features.6.3/block/block.2/avgpool [pool]
params 0",pool,0.1208,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,146,features/features.6/features.6.3/block/block.2/fc1,"146. features.6/features.6.3/block/block.2/fc1 [conv]
params 0",conv,0.3034,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,147,features/features.6/features.6.3/block/block.2/activation/Mul,"147. features.6/features.6.3/block/block.2/activation/Mul [act]
params 0",act,0.0419,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,148,features/features.6/features.6.3/block/block.2/fc2,"148. features.6/features.6.3/block/block.2/fc2 [conv]
params 0",conv,0.297,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,149,features/features.6/features.6.3/block/block.2,"149. features.6/features.6.3/block/block.2 [eltwise]
params 0",eltwise,0.275,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,150,features/features.6/features.6.3/block/block.3/block.3.0,"150. features.6/features.6.3/block/block.3/block.3.0 [conv]
params 0",conv,2.8831,0.0,0.0,3,,,0.0
efficientnetb0,onnxrt_cpu,151,features/features.7/features.7.0/block/block.0/block.0.0,"151. features.7/features.7.0/block/block.0/block.0.0 [conv]
params 0",conv,2.9237,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,152,features/features.7/features.7.0/block/block.0/block.0.2/Mul,"152. features.7/features.7.0/block/block.0/block.0.2/Mul [act]
params 0",act,0.7052999999999999,0.0,0.0,3,,,0.0
efficientnetb0,onnxrt_cpu,153,features/features.7/features.7.0/block/block.1/block.1.0,"153. features.7/features.7.0/block/block.1/block.1.0 [conv]
params 0",conv,3.2465,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,154,features/features.7/features.7.0/block/block.1/block.1.2/Mul,"154. features.7/features.7.0/block/block.1/block.1.2/Mul [act]
params 0",act,0.7023,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,155,features/features.7/features.7.0/block/block.2/avgpool,"155. features.7/features.7.0/block/block.2/avgpool [pool]
params 0",pool,0.12040000000000001,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,156,features/features.7/features.7.0/block/block.2/fc1,"156. features.7/features.7.0/block/block.2/fc1 [conv]
params 0",conv,0.307,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,157,features/features.7/features.7.0/block/block.2/activation/Mul,"157. features.7/features.7.0/block/block.2/activation/Mul [act]
params 0",act,0.0407,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,158,features/features.7/features.7.0/block/block.2/fc2,"158. features.7/features.7.0/block/block.2/fc2 [conv]
params 0",conv,0.3094,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,159,features/features.7/features.7.0/block/block.2,"159. features.7/features.7.0/block/block.2 [eltwise]
params 0",eltwise,0.2746,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,160,features/features.7/features.7.0/block/block.3/block.3.0,"160. features.7/features.7.0/block/block.3/block.3.0 [conv]
params 0",conv,4.87,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,161,features/features.8/features.8.0,"161. features.8/features.8.0 [conv]
params 0",conv,5.2748,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,162,features/features.8/features.8.2/Mul,"162. features.8/features.8.2/Mul [act]
params 0",act,0.9378,0.0,0.0,3,,,0.0
efficientnetb0,onnxrt_cpu,163,avgpool,"163. avgpool [pool]
params 0",pool,0.136,0.0,0.0,2,,,0.0
efficientnetb0,onnxrt_cpu,164,Flatten,"164. Flatten [shape]
params 0",shape,0.0391,0.0,0.0,1,,,0.0
efficientnetb0,onnxrt_cpu,165,classifier/classifier.1,"165. classifier/classifier.1 [fc]
params 0",fc,1.3621999999999999,0.0,0.0,3,,,0.0
efficientnetb0,pytorch_cpu,1,features.0.0,"001. features.0.0 [conv-norm-act]
in 1x3x224x224 | out 1x32x112x112 | params 928",conv-norm-act,20.200035,0.0,0.0,3,1x3x224x224,1x32x112x112,928.0
efficientnetb0,pytorch_cpu,2,features.1.0.block.0.0,"002. features.1.0.block.0.0 [conv-norm-act]
in 1x32x112x112 | out 1x32x112x112 | params 352",conv-norm-act,34.528836,0.0,0.0,3,1x32x112x112,1x32x112x112,352.0
efficientnetb0,pytorch_cpu,3,features.1.0.block.1.avgpool,"003. features.1.0.block.1.avgpool [pool]
in 1x32x112x112 | out 1x32x1x1 | params 0",pool,2.775293,0.0,0.0,1,1x32x112x112,1x32x1x1,0.0
efficientnetb0,pytorch_cpu,4,features.1.0.block.1.fc1,"004. features.1.0.block.1.fc1 [conv-act]
in 1x32x1x1 | out 1x8x1x1 | params 264",conv-act,0.46922299999999995,0.0,0.0,2,1x32x1x1,1x8x1x1,264.0
efficientnetb0,pytorch_cpu,5,features.1.0.block.1.fc2,"005. features.1.0.block.1.fc2 [conv-act]
in 1x8x1x1 | out 1x32x1x1 | params 288",conv-act,0.311707,0.0,0.0,2,1x8x1x1,1x32x1x1,288.0
efficientnetb0,pytorch_cpu,6,features.1.0.block.2.0,"006. features.1.0.block.2.0 [conv-norm]
in 1x32x112x112 | out 1x16x112x112 | params 544",conv-norm,4.569911,0.0,0.0,2,1x32x112x112,1x16x112x112,544.0
efficientnetb0,pytorch_cpu,7,features.2.0.block.0.0,"007. features.2.0.block.0.0 [conv-norm-act]
in 1x16x112x112 | out 1x96x112x112 | params 1.7K",conv-norm-act,23.61085,0.0,0.0,3,1x16x112x112,1x96x112x112,1728.0
efficientnetb0,pytorch_cpu,8,features.2.0.block.1.0,"008. features.2.0.block.1.0 [conv-norm-act]
in 1x96x112x112 | out 1x96x56x56 | params 1.1K",conv-norm-act,73.20027099999999,0.0,0.0,3,1x96x112x112,1x96x56x56,1056.0
efficientnetb0,pytorch_cpu,9,features.2.0.block.2.avgpool,"009. features.2.0.block.2.avgpool [pool]
in 1x96x56x56 | out 1x96x1x1 | params 0",pool,1.774382,0.0,0.0,1,1x96x56x56,1x96x1x1,0.0
efficientnetb0,pytorch_cpu,10,features.2.0.block.2.fc1,"010. features.2.0.block.2.fc1 [conv-act]
in 1x96x1x1 | out 1x4x1x1 | params 388",conv-act,0.370272,0.0,0.0,2,1x96x1x1,1x4x1x1,388.0
efficientnetb0,pytorch_cpu,11,features.2.0.block.2.fc2,"011. features.2.0.block.2.fc2 [conv-act]
in 1x4x1x1 | out 1x96x1x1 | params 480",conv-act,0.313516,0.0,0.0,2,1x4x1x1,1x96x1x1,480.0
efficientnetb0,pytorch_cpu,12,features.2.0.block.3.0,"012. features.2.0.block.3.0 [conv-norm]
in 1x96x56x56 | out 1x24x56x56 | params 2.4K",conv-norm,4.586771,0.0,0.0,2,1x96x56x56,1x24x56x56,2352.0
efficientnetb0,pytorch_cpu,13,features.2.1.block.0.0,"013. features.2.1.block.0.0 [conv-norm-act]
in 1x24x56x56 | out 1x144x56x56 | params 3.7K",conv-norm-act,10.416036,0.0,0.0,3,1x24x56x56,1x144x56x56,3744.0
efficientnetb0,pytorch_cpu,14,features.2.1.block.1.0,"014. features.2.1.block.1.0 [conv-norm-act]
in 1x144x56x56 | out 1x144x56x56 | params 1.6K",conv-norm-act,44.509139,0.0,0.0,3,1x144x56x56,1x144x56x56,1584.0
efficientnetb0,pytorch_cpu,15,features.2.1.block.2.avgpool,"015. features.2.1.block.2.avgpool [pool]
in 1x144x56x56 | out 1x144x1x1 | params 0",pool,1.933765,0.0,0.0,1,1x144x56x56,1x144x1x1,0.0
efficientnetb0,pytorch_cpu,16,features.2.1.block.2.fc1,"016. features.2.1.block.2.fc1 [conv-act]
in 1x144x1x1 | out 1x6x1x1 | params 870",conv-act,0.48397100000000004,0.0,0.0,2,1x144x1x1,1x6x1x1,870.0
efficientnetb0,pytorch_cpu,17,features.2.1.block.2.fc2,"017. features.2.1.block.2.fc2 [conv-act]
in 1x6x1x1 | out 1x144x1x1 | params 1.0K",conv-act,0.266004,0.0,0.0,2,1x6x1x1,1x144x1x1,1008.0
efficientnetb0,pytorch_cpu,18,features.2.1.block.3.0,"018. features.2.1.block.3.0 [conv-norm]
in 1x144x56x56 | out 1x24x56x56 | params 3.5K",conv-norm,6.156255000000001,0.0,0.0,2,1x144x56x56,1x24x56x56,3504.0
efficientnetb0,pytorch_cpu,19,features.2.1.stochastic_depth,"019. features.2.1.stochastic_depth [StochasticDepth]
in 1x24x56x56 | out 1x24x56x56 | params 0",StochasticDepth,0.082533,0.0,0.0,1,1x24x56x56,1x24x56x56,0.0
efficientnetb0,pytorch_cpu,20,features.3.0.block.0.0,"020. features.3.0.block.0.0 [conv-norm-act]
in 1x24x56x56 | out 1x144x56x56 | params 3.7K",conv-norm-act,10.286294999999999,0.0,0.0,3,1x24x56x56,1x144x56x56,3744.0
efficientnetb0,pytorch_cpu,21,features.3.0.block.1.0,"021. features.3.0.block.1.0 [conv-norm-act]
in 1x144x56x56 | out 1x144x28x28 | params 3.9K",conv-norm-act,75.338095,0.0,0.0,3,1x144x56x56,1x144x28x28,3888.0
efficientnetb0,pytorch_cpu,22,features.3.0.block.2.avgpool,"022. features.3.0.block.2.avgpool [pool]
in 1x144x28x28 | out 1x144x1x1 | params 0",pool,0.873463,0.0,0.0,1,1x144x28x28,1x144x1x1,0.0
efficientnetb0,pytorch_cpu,23,features.3.0.block.2.fc1,"023. features.3.0.block.2.fc1 [conv-act]
in 1x144x1x1 | out 1x6x1x1 | params 870",conv-act,0.386396,0.0,0.0,2,1x144x1x1,1x6x1x1,870.0
efficientnetb0,pytorch_cpu,24,features.3.0.block.2.fc2,"024. features.3.0.block.2.fc2 [conv-act]
in 1x6x1x1 | out 1x144x1x1 | params 1.0K",conv-act,0.41124499999999997,0.0,0.0,2,1x6x1x1,1x144x1x1,1008.0
efficientnetb0,pytorch_cpu,25,features.3.0.block.3.0,"025. features.3.0.block.3.0 [conv-norm]
in 1x144x28x28 | out 1x40x28x28 | params 5.8K",conv-norm,3.0424179999999996,0.0,0.0,2,1x144x28x28,1x40x28x28,5840.0
efficientnetb0,pytorch_cpu,26,features.3.1.block.0.0,"026. features.3.1.block.0.0 [conv-norm-act]
in 1x40x28x28 | out 1x240x28x28 | params 10.1K",conv-norm-act,5.694116,0.0,0.0,3,1x40x28x28,1x240x28x28,10080.0
efficientnetb0,pytorch_cpu,27,features.3.1.block.1.0,"027. features.3.1.block.1.0 [conv-norm-act]
in 1x240x28x28 | out 1x240x28x28 | params 6.5K",conv-norm-act,58.794901,0.0,0.0,3,1x240x28x28,1x240x28x28,6480.0
efficientnetb0,pytorch_cpu,28,features.3.1.block.2.avgpool,"028. features.3.1.block.2.avgpool [pool]
in 1x240x28x28 | out 1x240x1x1 | params 0",pool,1.046615,0.0,0.0,1,1x240x28x28,1x240x1x1,0.0
efficientnetb0,pytorch_cpu,29,features.3.1.block.2.fc1,"029. features.3.1.block.2.fc1 [conv-act]
in 1x240x1x1 | out 1x10x1x1 | params 2.4K",conv-act,0.381314,0.0,0.0,2,1x240x1x1,1x10x1x1,2410.0
efficientnetb0,pytorch_cpu,30,features.3.1.block.2.fc2,"030. features.3.1.block.2.fc2 [conv-act]
in 1x10x1x1 | out 1x240x1x1 | params 2.6K",conv-act,0.260925,0.0,0.0,2,1x10x1x1,1x240x1x1,2640.0
efficientnetb0,pytorch_cpu,31,features.3.1.block.3.0,"031. features.3.1.block.3.0 [conv-norm]
in 1x240x28x28 | out 1x40x28x28 | params 9.7K",conv-norm,4.03779,0.0,0.0,2,1x240x28x28,1x40x28x28,9680.0
efficientnetb0,pytorch_cpu,32,features.3.1.stochastic_depth,"032. features.3.1.stochastic_depth [StochasticDepth]
in 1x40x28x28 | out 1x40x28x28 | params 0",StochasticDepth,0.08784,0.0,0.0,1,1x40x28x28,1x40x28x28,0.0
efficientnetb0,pytorch_cpu,33,features.4.0.block.0.0,"033. features.4.0.block.0.0 [conv-norm-act]
in 1x40x28x28 | out 1x240x28x28 | params 10.1K",conv-norm-act,6.059696000000001,0.0,0.0,3,1x40x28x28,1x240x28x28,10080.0
efficientnetb0,pytorch_cpu,34,features.4.0.block.1.0,"034. features.4.0.block.1.0 [conv-norm-act]
in 1x240x28x28 | out 1x240x14x14 | params 2.6K",conv-norm-act,37.168978,0.0,0.0,3,1x240x28x28,1x240x14x14,2640.0
efficientnetb0,pytorch_cpu,35,features.4.0.block.2.avgpool,"035. features.4.0.block.2.avgpool [pool]
in 1x240x14x14 | out 1x240x1x1 | params 0",pool,0.512532,0.0,0.0,1,1x240x14x14,1x240x1x1,0.0
efficientnetb0,pytorch_cpu,36,features.4.0.block.2.fc1,"036. features.4.0.block.2.fc1 [conv-act]
in 1x240x1x1 | out 1x10x1x1 | params 2.4K",conv-act,0.33918899999999996,0.0,0.0,2,1x240x1x1,1x10x1x1,2410.0
efficientnetb0,pytorch_cpu,37,features.4.0.block.2.fc2,"037. features.4.0.block.2.fc2 [conv-act]
in 1x10x1x1 | out 1x240x1x1 | params 2.6K",conv-act,0.353528,0.0,0.0,2,1x10x1x1,1x240x1x1,2640.0
efficientnetb0,pytorch_cpu,38,features.4.0.block.3.0,"038. features.4.0.block.3.0 [conv-norm]
in 1x240x14x14 | out 1x80x14x14 | params 19.4K",conv-norm,2.5305500000000003,0.0,0.0,2,1x240x14x14,1x80x14x14,19360.0
efficientnetb0,pytorch_cpu,39,features.4.1.block.0.0,"039. features.4.1.block.0.0 [conv-norm-act]
in 1x80x14x14 | out 1x480x14x14 | params 39.4K",conv-norm-act,4.644178,0.0,0.0,3,1x80x14x14,1x480x14x14,39360.0
efficientnetb0,pytorch_cpu,40,features.4.1.block.1.0,"040. features.4.1.block.1.0 [conv-norm-act]
in 1x480x14x14 | out 1x480x14x14 | params 5.3K",conv-norm-act,58.207238000000004,0.0,0.0,3,1x480x14x14,1x480x14x14,5280.0
efficientnetb0,pytorch_cpu,41,features.4.1.block.2.avgpool,"041. features.4.1.block.2.avgpool [pool]
in 1x480x14x14 | out 1x480x1x1 | params 0",pool,0.62657,0.0,0.0,1,1x480x14x14,1x480x1x1,0.0
efficientnetb0,pytorch_cpu,42,features.4.1.block.2.fc1,"042. features.4.1.block.2.fc1 [conv-act]
in 1x480x1x1 | out 1x20x1x1 | params 9.6K",conv-act,0.514171,0.0,0.0,2,1x480x1x1,1x20x1x1,9620.0
efficientnetb0,pytorch_cpu,43,features.4.1.block.2.fc2,"043. features.4.1.block.2.fc2 [conv-act]
in 1x20x1x1 | out 1x480x1x1 | params 10.1K",conv-act,0.298537,0.0,0.0,2,1x20x1x1,1x480x1x1,10080.0
efficientnetb0,pytorch_cpu,44,features.4.1.block.3.0,"044. features.4.1.block.3.0 [conv-norm]
in 1x480x14x14 | out 1x80x14x14 | params 38.6K",conv-norm,3.880147,0.0,0.0,2,1x480x14x14,1x80x14x14,38560.0
efficientnetb0,pytorch_cpu,45,features.4.1.stochastic_depth,"045. features.4.1.stochastic_depth [StochasticDepth]
in 1x80x14x14 | out 1x80x14x14 | params 0",StochasticDepth,0.088246,0.0,0.0,1,1x80x14x14,1x80x14x14,0.0
efficientnetb0,pytorch_cpu,46,features.4.2.block.0.0,"046. features.4.2.block.0.0 [conv-norm-act]
in 1x80x14x14 | out 1x480x14x14 | params 39.4K",conv-norm-act,4.692119999999999,0.0,0.0,3,1x80x14x14,1x480x14x14,39360.0
efficientnetb0,pytorch_cpu,47,features.4.2.block.1.0,"047. features.4.2.block.1.0 [conv-norm-act]
in 1x480x14x14 | out 1x480x14x14 | params 5.3K",conv-norm-act,58.987355,0.0,0.0,3,1x480x14x14,1x480x14x14,5280.0
efficientnetb0,pytorch_cpu,48,features.4.2.block.2.avgpool,"048. features.4.2.block.2.avgpool [pool]
in 1x480x14x14 | out 1x480x1x1 | params 0",pool,0.652869,0.0,0.0,1,1x480x14x14,1x480x1x1,0.0
efficientnetb0,pytorch_cpu,49,features.4.2.block.2.fc1,"049. features.4.2.block.2.fc1 [conv-act]
in 1x480x1x1 | out 1x20x1x1 | params 9.6K",conv-act,0.351146,0.0,0.0,2,1x480x1x1,1x20x1x1,9620.0
efficientnetb0,pytorch_cpu,50,features.4.2.block.2.fc2,"050. features.4.2.block.2.fc2 [conv-act]
in 1x20x1x1 | out 1x480x1x1 | params 10.1K",conv-act,0.415331,0.0,0.0,2,1x20x1x1,1x480x1x1,10080.0
efficientnetb0,pytorch_cpu,51,features.4.2.block.3.0,"051. features.4.2.block.3.0 [conv-norm]
in 1x480x14x14 | out 1x80x14x14 | params 38.6K",conv-norm,3.862757,0.0,0.0,2,1x480x14x14,1x80x14x14,38560.0
efficientnetb0,pytorch_cpu,52,features.4.2.stochastic_depth,"052. features.4.2.stochastic_depth [StochasticDepth]
in 1x80x14x14 | out 1x80x14x14 | params 0",StochasticDepth,0.079285,0.0,0.0,1,1x80x14x14,1x80x14x14,0.0
efficientnetb0,pytorch_cpu,53,features.5.0.block.0.0,"053. features.5.0.block.0.0 [conv-norm-act]
in 1x80x14x14 | out 1x480x14x14 | params 39.4K",conv-norm-act,4.899846,0.0,0.0,3,1x80x14x14,1x480x14x14,39360.0
efficientnetb0,pytorch_cpu,54,features.5.0.block.1.0,"054. features.5.0.block.1.0 [conv-norm-act]
in 1x480x14x14 | out 1x480x14x14 | params 13.0K",conv-norm-act,71.212719,0.0,0.0,3,1x480x14x14,1x480x14x14,12960.0
efficientnetb0,pytorch_cpu,55,features.5.0.block.2.avgpool,"055. features.5.0.block.2.avgpool [pool]
in 1x480x14x14 | out 1x480x1x1 | params 0",pool,0.766997,0.0,0.0,1,1x480x14x14,1x480x1x1,0.0
efficientnetb0,pytorch_cpu,56,features.5.0.block.2.fc1,"056. features.5.0.block.2.fc1 [conv-act]
in 1x480x1x1 | out 1x20x1x1 | params 9.6K",conv-act,0.40751,0.0,0.0,2,1x480x1x1,1x20x1x1,9620.0
efficientnetb0,pytorch_cpu,57,features.5.0.block.2.fc2,"057. features.5.0.block.2.fc2 [conv-act]
in 1x20x1x1 | out 1x480x1x1 | params 10.1K",conv-act,0.369539,0.0,0.0,2,1x20x1x1,1x480x1x1,10080.0
efficientnetb0,pytorch_cpu,58,features.5.0.block.3.0,"058. features.5.0.block.3.0 [conv-norm]
in 1x480x14x14 | out 1x112x14x14 | params 54.0K",conv-norm,4.707526,0.0,0.0,2,1x480x14x14,1x112x14x14,53984.0
efficientnetb0,pytorch_cpu,59,features.5.1.block.0.0,"059. features.5.1.block.0.0 [conv-norm-act]
in 1x112x14x14 | out 1x672x14x14 | params 76.6K",conv-norm-act,7.724702000000001,0.0,0.0,3,1x112x14x14,1x672x14x14,76608.0
efficientnetb0,pytorch_cpu,60,features.5.1.block.1.0,"060. features.5.1.block.1.0 [conv-norm-act]
in 1x672x14x14 | out 1x672x14x14 | params 18.1K",conv-norm-act,96.108397,0.0,0.0,3,1x672x14x14,1x672x14x14,18144.0
efficientnetb0,pytorch_cpu,61,features.5.1.block.2.avgpool,"061. features.5.1.block.2.avgpool [pool]
in 1x672x14x14 | out 1x672x1x1 | params 0",pool,1.041429,0.0,0.0,1,1x672x14x14,1x672x1x1,0.0
efficientnetb0,pytorch_cpu,62,features.5.1.block.2.fc1,"062. features.5.1.block.2.fc1 [conv-act]
in 1x672x1x1 | out 1x28x1x1 | params 18.8K",conv-act,0.44892699999999996,0.0,0.0,2,1x672x1x1,1x28x1x1,18844.0
efficientnetb0,pytorch_cpu,63,features.5.1.block.2.fc2,"063. features.5.1.block.2.fc2 [conv-act]
in 1x28x1x1 | out 1x672x1x1 | params 19.5K",conv-act,0.563001,0.0,0.0,2,1x28x1x1,1x672x1x1,19488.0
efficientnetb0,pytorch_cpu,64,features.5.1.block.3.0,"064. features.5.1.block.3.0 [conv-norm]
in 1x672x14x14 | out 1x112x14x14 | params 75.5K",conv-norm,6.175801,0.0,0.0,2,1x672x14x14,1x112x14x14,75488.0
efficientnetb0,pytorch_cpu,65,features.5.1.stochastic_depth,"065. features.5.1.stochastic_depth [StochasticDepth]
in 1x112x14x14 | out 1x112x14x14 | params 0",StochasticDepth,0.087154,0.0,0.0,1,1x112x14x14,1x112x14x14,0.0
efficientnetb0,pytorch_cpu,66,features.5.2.block.0.0,"066. features.5.2.block.0.0 [conv-norm-act]
in 1x112x14x14 | out 1x672x14x14 | params 76.6K",conv-norm-act,7.9109940000000005,0.0,0.0,3,1x112x14x14,1x672x14x14,76608.0
efficientnetb0,pytorch_cpu,67,features.5.2.block.1.0,"067. features.5.2.block.1.0 [conv-norm-act]
in 1x672x14x14 | out 1x672x14x14 | params 18.1K",conv-norm-act,97.46397400000001,0.0,0.0,3,1x672x14x14,1x672x14x14,18144.0
efficientnetb0,pytorch_cpu,68,features.5.2.block.2.avgpool,"068. features.5.2.block.2.avgpool [pool]
in 1x672x14x14 | out 1x672x1x1 | params 0",pool,0.898991,0.0,0.0,1,1x672x14x14,1x672x1x1,0.0
efficientnetb0,pytorch_cpu,69,features.5.2.block.2.fc1,"069. features.5.2.block.2.fc1 [conv-act]
in 1x672x1x1 | out 1x28x1x1 | params 18.8K",conv-act,0.536062,0.0,0.0,2,1x672x1x1,1x28x1x1,18844.0
efficientnetb0,pytorch_cpu,70,features.5.2.block.2.fc2,"070. features.5.2.block.2.fc2 [conv-act]
in 1x28x1x1 | out 1x672x1x1 | params 19.5K",conv-act,0.337997,0.0,0.0,2,1x28x1x1,1x672x1x1,19488.0
efficientnetb0,pytorch_cpu,71,features.5.2.block.3.0,"071. features.5.2.block.3.0 [conv-norm]
in 1x672x14x14 | out 1x112x14x14 | params 75.5K",conv-norm,6.0874,0.0,0.0,2,1x672x14x14,1x112x14x14,75488.0
efficientnetb0,pytorch_cpu,72,features.5.2.stochastic_depth,"072. features.5.2.stochastic_depth [StochasticDepth]
in 1x112x14x14 | out 1x112x14x14 | params 0",StochasticDepth,0.08045,0.0,0.0,1,1x112x14x14,1x112x14x14,0.0
efficientnetb0,pytorch_cpu,73,features.6.0.block.0.0,"073. features.6.0.block.0.0 [conv-norm-act]
in 1x112x14x14 | out 1x672x14x14 | params 76.6K",conv-norm-act,8.158707,0.0,0.0,3,1x112x14x14,1x672x14x14,76608.0
