model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
shufflenet_v2_x1_0,ncnn_vulkan,162,Split:splitncnn_9,ncnn,ncnn_layer,0.000339,2.5e-05,0.00031,0.00036,70,0.003775,99.970037,96,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,122,Crop:/stage3/stage3.5/Slice,ncnn,ncnn_layer,0.009665,0.000158,0.00948,0.0101,70,0.107616,97.436412,97,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,118,Crop:/stage3/stage3.5/Slice_1,ncnn,ncnn_layer,0.009758,0.000194,0.00932,0.01021,70,0.108652,97.004445,98,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,44,Convolution:/stage3/stage3.5/branch2/branch2.0/Conv,ncnn,ncnn_layer,0.069571,0.000869,0.06719,0.07073,70,0.774646,72.34345,99,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,139,ReLU:/stage3/stage3.5/branch2/branch2.2/Relu,ncnn,ncnn_layer,0.007412,0.000167,0.00714,0.00781,70,0.08253,98.899556,100,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,76,ConvolutionDepthWise:/stage3/stage3.5/branch2/branch2.3/Conv,ncnn,ncnn_layer,0.034664,0.000206,0.03427,0.03536,70,0.38597,88.880547,101,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,39,Convolution:/stage3/stage3.5/branch2/branch2.5/Conv,ncnn,ncnn_layer,0.069714,0.000857,0.06688,0.0712,70,0.776238,68.466246,102,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,141,ReLU:/stage3/stage3.5/branch2/branch2.7/Relu,ncnn,ncnn_layer,0.007339,0.000137,0.00714,0.00771,70,0.081717,99.063691,103,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,91,Concat:/stage3/stage3.5/Concat,ncnn,ncnn_layer,0.019776,0.000302,0.01906,0.02047,70,0.220198,93.074842,104,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,66,ShuffleChannel:/stage3/stage3.5/Reshape_1,ncnn,ncnn_layer,0.036719,0.000302,0.03604,0.03745,70,0.408852,84.914622,105,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
